group_id,rules,split,image_count,empty_count,total_box_count,jieba_image_count,jieba_box_count,zonglie_image_count,zonglie_box_count,qilie_image_count,qilie_box_count,jiaza_image_count,jiaza_box_count,yiwuyaru_image_count,yiwuyaru_box_count,huashang_image_count,huashang_box_count,mamianmakeng_image_count,mamianmakeng_box_count,yanghuatiepi_image_count,yanghuatiepi_box_count,gunyin_image_count,gunyin_box_count
0001500105,numeric_raw_prefix,val,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500116,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500122,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500123,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500124,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500127,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500128,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500133,numeric_raw_prefix,val,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500135,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500136,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500139,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500141,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500143,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500144,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500151,numeric_raw_prefix,train,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500152,numeric_raw_prefix,train,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500153,numeric_raw_prefix,train,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500154,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500155,numeric_raw_prefix,train,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500160,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500163,numeric_raw_prefix,train,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500164,numeric_raw_prefix,train,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500165,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500166,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500168,numeric_raw_prefix,train,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500169,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500170,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500174,numeric_raw_prefix,train,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001500183,numeric_raw_prefix,train,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500186,numeric_raw_prefix,train,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
0001500189,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001500191,numeric_raw_prefix,val,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
0001500198,numeric_raw_prefix,train,2,0,13,2,11,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
0001500199,numeric_raw_prefix,val,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001500201,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001500453,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001500590,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001500698,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001501098,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001501270,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001501272,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001501453,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001501495,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001501744,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001501761,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001501828,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001501989,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001502029,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001502056,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001502505,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001502549,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0001502581,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001502877,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001502888,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001502905,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001502974,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001503024,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001503160,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0001503631,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0001503645,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0001504083,numeric_raw_prefix,train,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
0001504212,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001505245,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001506150,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001506151,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001506159,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001506161,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001506162,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001506189,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001506217,numeric_raw_prefix,val,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001506220,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001506239,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001506247,numeric_raw_prefix,val,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001506254,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001506266,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001507084,numeric_raw_prefix,val,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
0001507157,numeric_raw_prefix,val,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0
0001507176,numeric_raw_prefix,train,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
0001507251,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001507270,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001507282,numeric_raw_prefix,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001507290,numeric_raw_prefix,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001507315,numeric_raw_prefix,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001507356,numeric_raw_prefix,val,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
0001507564,numeric_raw_prefix,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001507603,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001507726,numeric_raw_prefix,train,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0001508067,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001508282,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001508329,numeric_raw_prefix,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001508413,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001508733,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508734,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508737,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508739,numeric_raw_prefix,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001508740,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508741,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508743,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001508745,numeric_raw_prefix,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001508746,numeric_raw_prefix,train,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001508759,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508760,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001508762,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508766,numeric_raw_prefix,train,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001508767,numeric_raw_prefix,train,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508771,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508772,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508776,numeric_raw_prefix,val,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508777,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508778,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508779,numeric_raw_prefix,val,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508782,numeric_raw_prefix,train,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508784,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508785,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508786,numeric_raw_prefix,val,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508788,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508789,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508790,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508792,numeric_raw_prefix,val,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508794,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508795,numeric_raw_prefix,train,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508796,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508800,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508801,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508802,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508804,numeric_raw_prefix,val,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508805,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508806,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508812,numeric_raw_prefix,val,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508813,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508815,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508817,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508819,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508820,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508821,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508822,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508823,numeric_raw_prefix,train,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508836,numeric_raw_prefix,val,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001508838,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508839,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508842,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508858,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508859,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508867,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508873,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508878,numeric_raw_prefix,val,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508879,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508880,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508881,numeric_raw_prefix,train,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508883,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001508884,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508886,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508887,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508888,numeric_raw_prefix,val,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508890,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508892,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508896,numeric_raw_prefix,val,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508901,numeric_raw_prefix,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508902,numeric_raw_prefix,train,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001508904,numeric_raw_prefix,train,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001509551,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001509560,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001509600,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001509744,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001510003,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0001510321,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001510322,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001510354,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001510988,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001511851,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001511954,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001512171,numeric_raw_prefix,train,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0001513024,numeric_raw_prefix,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001513181,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513231,numeric_raw_prefix,val,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513233,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513292,numeric_raw_prefix,val,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
0001513322,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513323,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513324,numeric_raw_prefix,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001513327,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513328,numeric_raw_prefix,train,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0001513329,numeric_raw_prefix,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001513347,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513348,numeric_raw_prefix,train,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
0001513352,numeric_raw_prefix,train,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001513366,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513419,numeric_raw_prefix,train,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
0001513420,numeric_raw_prefix,train,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0
0001513422,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513424,numeric_raw_prefix,train,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0001513428,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513462,numeric_raw_prefix,val,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0001513466,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513508,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513536,numeric_raw_prefix,train,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0
0001513537,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513539,numeric_raw_prefix,train,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0
0001513551,numeric_raw_prefix,train,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
0001513553,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513616,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513619,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0001513691,numeric_raw_prefix,train,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0
0001513696,numeric_raw_prefix,train,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0001513813,numeric_raw_prefix,val,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
0001517512,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001517732,numeric_raw_prefix,train,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
0001518218,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001520437,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001520526,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0001523797,numeric_raw_prefix,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001523868,numeric_raw_prefix,train,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001524056,numeric_raw_prefix,val,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0001525650,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0001527444,numeric_raw_prefix,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C1088360,c_specimen,train,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
C1088367,c_specimen,train,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
C1088412,c_specimen,train,1,0,3,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
C1088455,c_specimen,train,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
C1088540,c_specimen,train,1,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1088584,c_specimen,train,2,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0
C1088597,c_specimen,train,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
C1088600,c_specimen,val,2,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,0,0
C1088614,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1088663,c_specimen,train,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C1088701,c_specimen,train,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
C1088705,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
C1088719,c_specimen,train,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1088745,c_specimen,train,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1088762,c_specimen,train,1,0,5,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
C1088764,c_specimen,train,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
